2025-10-20T04:38:59Z	For someone who hasn’t worked with either, is it better to learn gleam&#x2F;lustre better or elixir&#x2F;phoenix?	https://news.ycombinator.com/item?id=45639270
2025-10-20T02:57:31Z	A slightly modified version of this was used as the gameplay scripting language in Pokémon games from gens 6 to 8:https:&#x2F;&#x2F;github.com&#x2F;SciresM&#x2F;gf-pawncc	https://news.ycombinator.com/item?id=45557272
2025-10-19T21:59:41Z	Right, but I hope you also understand that nobody&#x27;s arguing for removing static types in your situation. In a highly fluid, multiple deployment per day, low stakes environment, I&#x27;d rather push a fix than subject the entire development process to the extra overhead of static types. That&#x27;s gotta be at least 80% of all software.	https://news.ycombinator.com/item?id=45637285
2025-10-19T21:54:09Z	Interesting, wonder how long this has been latent for	https://news.ycombinator.com/item?id=45637295
2025-10-19T21:38:08Z	Not Windows Explorer; but I can&#x27;t live without Total Commander.	https://news.ycombinator.com/item?id=45637921
2025-10-19T21:22:02Z	Again survivorship bias.  And all of the companies that failed?  Let’s just look at how the YC companies that have gone public are doinghttps:&#x2F;&#x2F;medium.com&#x2F;@Arakunrin&#x2F;the-post-ipo-performance-of-y-...	https://news.ycombinator.com/item?id=45637827
2025-10-19T21:11:42Z	I&#x27;m not sure why orders&#x2F;purchases&#x2F;subscriptions would be seen as mutable. At some point in time, customer X decided to exchange money amount M for a subscription Y. This means the company is obliged to deliver subscription Y, because the customer engaged in a contract with the company, moved amount M to the company, and expecting to (regularly) receive Y. At renewal, the customer, again, needs to pay amount M in order to continue receiving Y.The only mutable thing here would be the end date of said subscription, at which point the company no longer requires amount M from the customer, and the customer no longer receives Y.Then on the accounting side, every time subscription Y renews, said customer in account 750xx needs to have its balance lowered by amount M, only to get increased again when they pay.The only way to bridge this gap is to have the engineers know what accounting needs, and let them build the right infrastructure. In this [2018] [video] https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=KH0l8QqhzYk I recently watched, the speaker Rahul Pilani explains how Netflix organised their billing systems, and how all parts fit together. I&#x27;m not saying you should copy their infrastructure, but it doesn&#x27;t hurt to look at a higher level how the business operates and what their accounting requirements are.	https://news.ycombinator.com/item?id=45633573
2025-10-19T20:18:32Z	&gt; I no longer feel guilty about having my system &quot;at risk&quot;.The risk of not updating your desktop OS every week is vastly overstated, and I believe this is at least in part due to fear mongering by companies like Microsoft who use said fear as a tool to keep people on the latest version with the latest tracking and ads.	https://news.ycombinator.com/item?id=45636418
2025-10-19T18:39:26Z	Yeah, these are examples of situations I was referring to, where it makes sense.	https://news.ycombinator.com/item?id=45632637
2025-10-19T18:22:54Z	I don&#x27;t disagree, dynamic languages require better writing skills, so for example, in case of bilingual teams, metadata helps bridge the language barrier. However, if your team is good at expressing how&#x2F;what&#x2F;why[1] in your dynamic language, you will not have much issue answering what things are. Again, there are costs with either choice.[1]: https:&#x2F;&#x2F;max.engineer&#x2F;maintainable-code	https://news.ycombinator.com/item?id=45633354
2025-10-19T18:17:02Z	Thanks for writing this (just a generally interesting window into a rare industry). As you point out, you can&#x27;t only ever add. If there was a study suggesting that static types don&#x27;t add enough safety to justify tradeoffs, you might consider phasing them out. In your industry, they are currently acceptable, there&#x27;s consensus on their value. You probably have to prioritize procedure over individual developers&#x27; clarity of perception (because people differ too much and stakes are too high). That&#x27;s fair, but also a rare requirement. Stakes are usually lower.	https://news.ycombinator.com/item?id=45636215
2025-10-19T16:18:40Z	&gt; It’s interesting to ask how we can bring development costs down without compromising quality; in my world, it’s not at all interesting to talk about strategically reducing quality.You have some level of quality ya&#x27;ll are used to, that was already achieved by compromise, and you&#x27;d like to stay there. How was that original standard established?On an exponential graph of safety vs effort (where effort goes up a lot for small safety gains) you are willing to put in a lot more points of effort than general industry to achieve a few more points of safety.	https://news.ycombinator.com/item?id=45635132
2025-10-19T15:43:30Z	I’ve been experimenting with the Person–Action–Object (PAO) system — a memory technique that helps you memorize large sets of numbers by turning them into vivid mental images and short stories.\nTo make my own training smoother, I built a small app that helps me:Assign a person, action, and object to each numberGenerate random PAO combinations to visualize as storiesPractice recall with flashcards, quizzes, and timed drillsIt’s helped me get faster and more consistent when memorizing number sequences — and made training a lot more fun.Here’s a short demo of how I’m using it: https:&#x2F;&#x2F;youtube.com&#x2F;shorts&#x2F;S_nBfn87uRoI’d love feedback or ideas from anyone interested in memory systems, learning tools, or visualization training — especially on how to make the practice even more effective or gamified.	https://news.ycombinator.com/item?id=45635017
2025-10-19T15:23:09Z	Small industrial IoT hardware manufacturers would bea good place to start looking, in my opinion.  If you are not familiar with things like Yocto, Buildroot, RAUC, etc. for building embedded systems, learning at least the basics using a Raspberry Pi Zero may work in your favor.  There are also consumer IoT manufacturers, networking gear manufacturers, or, if you&#x27;re really ambitious, Google (Android), Apple, or Microsoft.The job market is, as others have pointed out, very bad right now so your search is likely to be long but don&#x27;t give up.  It&#x27;s a rewarding career.  Good luck!	https://news.ycombinator.com/item?id=45632678
2025-10-19T13:27:50Z	Sure, but all of the above have solid businesses that rake in lots of money, revenue based on AI is a small percentage for them.An AI bust would take the stock price down a good deal, but the stock gains have been relatively moderate. Year on year: Microsoft +14%, Meta +24%, Google +40, Oracle +60%, ... And a notable chunk of those gains have indirectly come from the dollar devaluing.Nvidia would be hit much harder of course.There is a good amount of smaller AI startups, but a lot of the AI development is concentrated on the big dogs, it&#x27;s not nearly as systemic as in dot com, where a lot of businesses went under completely.And even with an AI freeze, there is plenty of value and usage there already that will not go away, but will keep expanding (AI chat, AI coding, etc) which will mitigate things.	https://news.ycombinator.com/item?id=45633902
2025-10-19T12:40:24Z	Reminds me of raku (perl6) grammars https:&#x2F;&#x2F;docs.raku.org&#x2F;language&#x2F;grammars	https://news.ycombinator.com/item?id=45631328
2025-10-19T10:28:56Z	Weeks. I&#x27;m talking about multiple business weeks to spin up a new server. Sure, in a pinch I can do it in a weekend, but adding up all the stakeholders, talking it over and doing things right it takes weeks. It&#x27;s a normal timespan for a significant chunk of extra power - a modern day server from Hetzner comes with over 1Tb of RAM and around 100 cores. This is also where all the reserve capacity comes from - you actually do have this kind of time to prepare.Sure, there are scenarios where you need capacity faster and it&#x27;s not your fault. Can&#x27;t think of any offhand, but I imagine there are. It&#x27;s perfectly fine for them to use cloud.	https://news.ycombinator.com/item?id=45617030
2025-10-19T09:08:06Z	As far as I can tell, it&#x27;s still the case if the video is DRM-ed. Then any screenshots of it will be black square, because the OS can&#x27;t &quot;see&quot; the video, it&#x27;s sent directly to the monitor, similar as in the article.	https://news.ycombinator.com/item?id=45632772
2025-10-19T06:29:14Z	Everything has a cost. If you had to pick between &quot;write 99% correct code in 1 week&quot; vs &quot;write 100% correct code in 1 year&quot;, you probably would pick the former, and just solve the 1% as you go. It&#x27;s an absurd hypothetical, but illustrates that it&#x27;s not just about correctness. Cost matters.What often annoys me about proponents of static typing is that they sound like it doesn&#x27;t have a cost. But it does.1. It makes syntax more verbose, harder to see the &quot;story&quot; among the &quot;metadata&quot;.2. It makes code less composable, meaning that everything requires complex interfaces to support everything else.3. It encourages reuse of fewer general types across the codebase, vs narrow scoped situational ones.4. It optimizes for &quot;everything must be protected from everything&quot; mentality, when in reality you only have like 2-5 possible data entries into your system.5. It makes tests more complex to write.6. Compiled languages are less likely to give you a powerful&#x2F;practical REPL in a live environment.For some, this loses more than it gains.Also, albeit I haven&#x27;t seen this studied, human factor probably plays bigger role here than we realize. Too many road signs ironically make roads less safe due to distraction. When my code looks simple and small, my brain gets to focus better on &quot;what can go wrong specifically here&quot;. When the language demands I spend my attention constructing types, and add more and more noise, it leaves me less energy and perspective on just taking a step back and thinking &quot;what&#x27;s actually happening here&quot;.	https://news.ycombinator.com/item?id=45629780
2025-10-19T05:33:46Z	Here&#x27;s my preferred approach, with breadcrumbs kept in erb views:Make this view helper.    def breadcrumb(&amp;)\n      render(layout: &#x27;common&#x2F;breadcrumb&#x27;, &amp;)\n    end\n\nAdd this partial &#x27;common&#x2F;_breadcrumb.html.erb&#x27; (do whatever html you want):    &lt;li class=&quot;breadcrumb-item&quot;&gt;\n      &lt;%= yield %&gt;\n    &lt;&#x2F;li&gt;\n\nAdd this to your layout:    &lt;% if content_for?(:breadcrumbs) %&gt;\n      &lt;ol class=&quot;breadcrumbs&quot;&gt;\n        &lt;%= yield :breadcrumbs %&gt;\n      &lt;&#x2F;ol&gt;\n    &lt;% else %&gt;\n\nThen this is how you use it in your views:    &lt;% content_for :breadcrumbs do %&gt;\n      &lt;%= breadcrumb { link_to &#x27;Foo&#x27;, foo_url } %&gt;\n      &lt;%= breadcrumb { link_to &#x27;Bar&#x27;, bar_url } %&gt;\n      &lt;%= breadcrumb { &#x27;you are here&#x27; } %&gt;\n    &lt;% end %&gt;\n\nFor minitest tests I add this helper:    module AssertBreadcrumbs\n      Crumb = Struct.new(:text, :href)\n\n      # Note: the block must have 1 argument per breadcrumb. It asserts their count.\n      def assert_breadcrumbs(&amp;blk)\n        assert_select &#x27;.breadcrumb-item&#x27;, blk.parameters.size do |items|\n          structs = items.map { |item|\n            if (link = item.css(&#x27;a&#x27;)[0])\n              Crumb.new(link.text, link[&#x27;href&#x27;])\n            else\n              Crumb.new(item.text.strip)\n            end\n          }\n\n          yield(*structs)\n        end\n      end\n    end\n\nWhich you can use in tests like this:    assert_breadcrumbs do |item1, item2, item3|\n      assert_equal &#x27;Foo&#x27;, item1.text\n      assert_equal foo_url, item1.href\n\n      assert_equal &#x27;Bar&#x27;, item2.text\n      assert_equal bar_url, item2.href\n\n      assert_equal &#x27;you are here&#x27;, item3.text\n      assert_nil item3.href\n    end	https://news.ycombinator.com/item?id=45578115
2025-10-19T05:14:34Z	Nice deep dive. On a tangential point: nowadays Turbo Streams are less needed in Rails, because of the way Turbo automatically kicks in by default. And in most (not all) situations, backend doesn&#x27;t really save much time returning a piece of a page vs a full page, since in most backends preparing data for response takes 10s of milliseconds. So might as well just stick with default, unless you know that you specifically need to serve some granular change. While learning this stuff, I wrote a little FAQ (where I was the frequent asker of questions) that clarifies some things: https:&#x2F;&#x2F;notes.max.engineer&#x2F;turbo-8-faq	https://news.ycombinator.com/item?id=45573626
2025-10-18T18:52:59Z	wow 800 comments about an immature ev market complaining of depreciation values.if more of the electorate knew they could use these ev batteries in second life applications to power their homes businesses or otherwise be recycled into functional power providing devices, perhaps the percieved value wouldn&#x27;t be so low. but right now everyone is convinced that the batteries are expiring at a fast rate when in reality they maintain usability into the 100s of k-miles.but again, this article is about india, which is about 10 years behind the west in electrifying anything. so ... why are we asking the new kids on the block about depreciation?why don&#x27;t you ask the norwegians (95% ev this year) about depreciation? their market is much more mature with many more advanced consumers that can appraise the depreciated batteries much better. but you don&#x27;t ask them because you want to muck-rake EV.don&#x27;t go to the premier ev market for this information go to the most under-developed one.why don&#x27;t you go ask south africans what they think about depreciating batteries?ugh. 400 points for this drivel. you people are literally inane.	https://news.ycombinator.com/item?id=45615237
2025-10-18T16:19:01Z	Most Japanese companies doing firmware are happily working like it&#x27;s still the 90s. Nikon and Omron are examples. Sure, they don&#x27;t have working networking, but some would say that&#x27;s a good thing in automotive software.By all accounts, rakuten is dealing with absolute horror shows of internal codebases, but they&#x27;re generally competent at delivering reliable software without a lot of surprises in my experience.	https://news.ycombinator.com/item?id=45625703
2025-10-18T08:36:23Z	Depends on your definition of &quot;overcome&quot;. RPCS3 does emulate the architecture, and many games are playable on it, but it&#x27;s still far from being perfect. Many games have stability issues due to timing&#x2F;synchronization inaccuracies, for example.	https://news.ycombinator.com/item?id=45625420
2025-10-18T07:09:49Z	&gt; since I only use AI for issues&#x2F;problems I don&#x27;t understandI only use [coding assistants] for problems I DO understand.	https://news.ycombinator.com/item?id=45624381
2025-10-18T02:41:17Z	Nice Onwards! paper.  But to my taste it&#x27;s a bit slow-paced, taking 10 pages to, as I see it, start getting to the point:    self=$1\n    tmp1=$(send $self height)\n    tmp2=$(send $tmp1 &#x2F; float&#x2F;3.0)\n    crossHeight=$(send $tmp2 rounded)\n    tmp4=$(send int&#x2F;0 \\@ $crossHeight)\n    tmp5=$(send $self bounds)\n    send $tmp5 insetBy: $tmp\n\nThe rest of the paper seems to be about how to make that, or its moral equivalent, not just work but work efficiently.When I implemented this idea in 02002 (in shell scripts) the clumsiest thing was lifetime management of the objects, as Jakubovic anticipates in the paper.  I had thought that I put symlinks to the method scripts directly into each object directory, making it a prototype-based OO system, but no, it actually implemented walking a prototype chain, just as Jakubovic&#x27;s proposed system walks a superclass chain.  And, just as Jakubovic did, I passed the receiver&#x27;s pathname as the first argument to the method executable, passed arguments on the command line, and returned results on stdout.  I called my version &quot;shoo&quot;⁴ but it wasn&#x27;t original to me, inspired by Martin Hinsch&#x27;s &quot;woosh&quot;⁵:&gt; shoo makes your filesystem and shell into a prototype-based\nobject-oriented programming environment with dynamic method binding,\ntransparent persistence (but terrible memory management!), multiple\ninheritance, and local-network distributed objects (if you have NFS,\nand only the state is distributed --- not the computation).&gt; Unfortunately, it still doesn&#x27;t make the shell into a decent\ngeneral-purpose programming language.shoo was painfully slow.  The `testscript` in the package takes 4.5 seconds on my cellphone in Termux, and all it does is instantiate two rectangular points, two polar points, and three other objects, and call some methods on them.  I&#x27;m pleased to see that it does at least pass, but it might be reaching 10 or 20 message sends per second.In shoo, the pathname at which to create the new object was an argument to the new and derive methods, as in Tk.  I think something like this is probably a good idea if you want to use this approach for something; otherwise it would be very difficult to clean up.  It also makes the shell script quite a bit more readable because you don&#x27;t have to capture return values so often:    oo newobj pr                              \n    oo basicobject derive thirdobj\n    oo thirdobj defprop acting &quot;What&#x27;s my motivation?&quot;\n    oo thirdobj acting\n    oo newobj derivefrom thirdobj\n    oo newobj acting\n    oo anotherobj die\n    oo newobj die\n\nAs in Self, adding a property to an object (such as `acting`) adds corresponding getters and setters.  The `die` method was one I defined in basicobject to rm -rf the receiver, due to the lack of any GC.Other code did have to use the rather clumsy bash syntax for capturing output.  I didn&#x27;t attempt to make numbers and strings into objects as Jakubovic wants to; here&#x27;s the method rectpointclass&#x2F;r, which calls the x and y accessors:    #!&#x2F;bin&#x2F;bash -e\n    # generate radius for a rectangular point.                         \n    x=&quot;$(oo &quot;$1&quot; x)&quot;\n    y=&quot;$(oo &quot;$1&quot; y)&quot;                                                \n    echo &quot;e(l($x * $x + $y * $y)&#x2F;2)&quot; | bc -l\n\nJakubovic mentions that creating a million Unix processes will cause &quot;bad things to happen&quot; but even on my laptop creating and destroying a million processes only takes about a minute (httpdito² can serve 20000 hits per second, creating all the children from a single core; C programs are much slower³, about 7000 fork&#x2F;exit&#x2F;waits per second, presumably because they map more pages) and I think you could do it in a second with AWS Lambda.  Possibly you don&#x27;t want them all to exist at once, but of course the original Smalltalk systems couldn&#x27;t do that either—their object references were only 16 bits, so 65536 objects was the theoretical max, and they ran on machines without enough RAM for even that much.There are several factual errors in the paper, but I think the only consequential one is the assertion that FUSE makes it possible to implement files as efficiently as Smalltalk objects.  It&#x27;s true that io_uring has made it possible to eliminate the system call context switching overhead from file operations, but even within the kernel, dispatching a user I&#x2F;O request to a filesystem is at least an order of magnitude slower than a Smalltalk message send on the same hardware, and FUSE adds additional overhead.Some Smalltalk object memories segregated objects by class, so that all the objects of the same class were contiguous in memory, like an array of structs of the same type.  It might be reasonable to put many objects containing the same set of fields into an Apache Arrow file so that they can be read by processes without having to read in the whole file, relying on memory mapping.  (Arrow is a language-independent in-memory data format.)  Or you could just accept the small overhead of Linux files, which might be 256 bytes of disk and, even without io_uring, only about four 300ns system calls¹ to read their contents: 1.2μs (open, read, read, close).  It isn&#x27;t fast enough to do everything you can do with a Smalltalk system today, but it&#x27;s fast enough to do everything you could do with a Smalltalk system in the 70s.As long as you don&#x27;t try to write it in bash. LuaJIT might be a reasonable alternative, combining easily editable scripts with a reasonable library system and reasonable startup time.______¹ http:&#x2F;&#x2F;canonical.org&#x2F;~kragen&#x2F;sw&#x2F;dev3&#x2F;syscallovh.c² http:&#x2F;&#x2F;canonical.org&#x2F;~kragen&#x2F;sw&#x2F;dev3&#x2F;server.s³ http:&#x2F;&#x2F;canonical.org&#x2F;~kragen&#x2F;sw&#x2F;dev3&#x2F;forkovh.c⁴ https:&#x2F;&#x2F;www.mail-archive.com&#x2F;kragen-hacks@canonical.org&#x2F;msg0...⁵ http:&#x2F;&#x2F;web.archive.org&#x2F;web&#x2F;20040409072028&#x2F;http:&#x2F;&#x2F;wosx30.eco-...	https://news.ycombinator.com/item?id=45623917
2025-10-17T21:29:43Z	Except it&#x27;s only imap-&gt;maildir. ImapGoose also does the reverse	https://news.ycombinator.com/item?id=45600183
2025-10-17T20:49:12Z	Ruby by itself is still a pretty decent scripting language. I still think Rake is highly underrated as a command runner.Rails is still a good web framework within its limits. If you want to build a small, modest complexity web app with like 1 or 2 developers and under maybe 6 months of active development, modest traffic needs, etc, it&#x27;s a good way to get everything up and running fast with best-practices for everything.The lack of types may start to pinch some once you get an order of magnitude more developer-months into the app than that. Lack of overall speed, threading issues, and memory usage may be an issue once you get a few orders of magnitude more traffic. But while you&#x27;re within those limits, I think you&#x27;ll get features out on it faster than any other language or framework.As they say, a lot more startups have died due to not being able to iterate fast enough in the early stages than from their traffic capacity, hosting efficiency, and bug count once they get into serious growth.	https://news.ycombinator.com/item?id=45619739
2025-10-17T19:09:04Z	&gt; I have a ton of idea about how ambient live streams are the Next Big Thing and how to lean into that.)Are you me?It&#x27;s crazy that these giant screens spend most of their time as black rectangles when they could be windows to the world (with very tasteful&#x2F;quiet&#x2F;no-motion advertisements).Happy to pitch to Netflix, Roku, or other streaming services and&#x2F;or TV manufacturers. :-)	https://news.ycombinator.com/item?id=45616575
2025-10-17T18:47:40Z	May be of interest to this thread - I created a script that drives the Kindle web reader, captures screenshots, runs OCR, and creates an ePub - this wouldn&#x27;t be as good as the pixelmelt solution, as it requires OCR.Overview:\nhttps:&#x2F;&#x2F;www.hotelexistence.ca&#x2F;remove-drm-with-kindleocrer&#x2F;\n(there&#x27;s a sample conversion at the bottom, so you can see if it works &quot;good enough&quot; for your purposes)Script:\nhttps:&#x2F;&#x2F;github.com&#x2F;raudette&#x2F;kindleOCRerIn action:\nhttps:&#x2F;&#x2F;youtu.be&#x2F;3-07wMCKlkw	https://news.ycombinator.com/item?id=45610226
2025-10-17T13:14:31Z	I&#x27;ve spent the last 6 months maintaining a 3000-line prompt library for Claude. Yesterday, Anthropic shipped Skills and made 90% of it obsolete. Skills are basically organized folders (SKILL.md files) that Claude loads dynamically when relevant. What makes them interesting:1. Progressive disclosure - Claude only loads full skill content when needed, not at startup. This scales way better than Custom Instructions or Projects for context management.2. Composability - Multiple skills stack automatically. Ask it to build a signup form, and it might activate brand-guidelines + accessibility + responsive-design skills without you specifying them.3. Security model - You can restrict which tools a skill can use via `allowed-tools`. Want a read-only code auditor that literally cannot modify files? That&#x27;s now possible.4. Cross-platform - Same skill works in Claude.ai, Claude Code CLI, and the API.The anthropics&#x2F;skills repo has some good examples: artifacts-builder (React + Tailwind), webapp-testing (Playwright), document generation, etc.Real talk though: this isn&#x27;t &quot;the end of prompt engineering.&quot; You&#x27;re still writing prompts - just packaging them better. But  the DX improvement is legit. I went from copy-pasting prompts from Notion to having Claude auto-load the right context based on what i&#x27;m doing.Box, Rakuten, and Canva are apparently already using this in production after 2 weeks, which... seems fast? Rakuten mentioned going from &quot;a day to an hour&quot; on some workflows.Wrote up my experience here with code examples and the technical details on how progressive disclosure works in the URL.Current rough edges: no skill marketplace yet, discovery is based on description matching (works surprisingly well but not perfect), sharing is manual (git clone to ~&#x2F;.claude&#x2F;skills&#x2F;), and testing&#x2F;debugging tooling is basically non-existent.Has anyone else been playing with this? Curious what workflows people are building skills for.	https://news.ycombinator.com/item?id=45616403
2025-10-17T13:03:37Z	&gt; What is old is new again.Over the years I tried occasionally to look into cloud, but it never made sense. A lot of complexity and significantly higher cost, for very low performance and a promise of &quot;scalability&quot;. You virtually never need scalability so fast that you don&#x27;t have time to add another server - and at baremetal costs, you&#x27;re usually about a year ahead of the curve anyways.	https://news.ycombinator.com/item?id=45615906
2025-10-17T12:02:43Z	I think that you have a good angle, with latest HTML, CSS and so on. I would consider HTMX or DataStar (SSE) based on where you want to manage the state. Bear in mind that both can coexist.My priority is code clarity … so while it is not yet tested at scale, https:&#x2F;&#x2F;harcstack.org is aimed  to do this on the server side (disclosure - I am the author)Another determinant is the server side language &#x2F; approach to templating you choose. With HTMX Python, Rust, Go are all fair game. I’m leading with Raku due to its web framework and ORM.	https://news.ycombinator.com/item?id=45615193
2025-10-16T20:57:38Z	great to see a new framework embrace HTMX ... HTMX is inspiring many new green shoots as alternatives to JS &amp; ReactI am sure that many will like the blend of Python and Flask - and with server side HTMX I know that components are a key aspectplus you website doesn&#x27;t hurt my eyes like FastHTML---here&#x27;s my comparison to https:&#x2F;&#x2F;harcstack.org  Language\n    Python vs. Raku\n  Web framework\n    Flask vs. Cro\n  ORM\n    ?? vs. Red\n  Components\n    both\n  HTML\n    template vs. functional\n  CSS\n    DaisyUI&#x2F;Tailwind&#x2F;Bootstrap vs. Pico\n\nSo, I think you have a much wider audience with a very popular set of options - for comparison HARC stack makes more &quot;out there&quot; choices which I hope will appeal to the small group of folks who want to try a new way to go - like the idea of functional code for HTML (think elmlang on the server side) and are a bit allergic to Tailwind denormalization.	https://news.ycombinator.com/item?id=45606641
2025-10-16T16:37:08Z	From what I recall, misuse of &quot;open source&quot; started becoming popular around the time that every dev and their dog was writing a GUI REST client with the following playbook:1. Code up a halfway decent product.2. Call yourself the &quot;open source alternative to X&quot; where X is some well-known proprietary enterprise product.3. Once you have a community and your product has gotten stable on the backs of thousands of unpaid volunteers, pull the rug and rake in millions of those sweet, sweet enterprise dollars.	https://news.ycombinator.com/item?id=45606103
2025-10-16T15:40:03Z	It’s not quite ready for production yet, but it’s actively being built and getting close.\nOnce it’s ready, I’ll send you an email at the address listed on your HN profile (or another one if you prefer), so you can try it on day one.Thanks again for the support — I’m excited to share it with you soon!	https://news.ycombinator.com/item?id=45606148
2025-10-16T14:51:03Z	Yeah this just reeks of &#x27;old man yelling at cloud&#x27; with nothing practical or realistic	https://news.ycombinator.com/item?id=45606017
2025-10-16T08:26:07Z	Related: I recently found a way to make Half Life 2 (purchased via Steam) run on arm-based Macs. It’s probably my favourite game of all time, and totally worth a bit of hassle.https:&#x2F;&#x2F;rakhim.exotext.com&#x2F;how-to-play-half-life-2-on-mchip-...	https://news.ycombinator.com/item?id=45591865
2025-10-15T23:43:59Z	Roku,Sony and Samsung would be my top options	https://news.ycombinator.com/item?id=45490740
2025-10-15T20:21:33Z	Yeah this is mostly the &quot;build twitter in a day&quot; projects that conveniently ignore the reason these companies have 10,000+ developers is the 99.9% of the software that is not the frontend that actually makes the company things happen at the company.  The much bigger customers of many of these companies being the advertisers and the artists&#x2F;creators who have their own interfaces and analytics and billing and payment tooling.  The business rules engines and feature flags with tens of thousands of rules that allow any of these companies to operate in subtly different ways for customers in different states, countries, and regions with different laws for accessibility, fair use, and using and storing data.  The auth and security layers that often have multiple interfaces for employees, customer classes, partners supporting native-auth, oidc, totp, developer tokens, etc... Apps for a dozen or more different app ecosystems on hundreds of device types from the obvious web and phone-based ios&#x2F;android to the less obvious carplay, watch, roku, firestick, etc...	https://news.ycombinator.com/item?id=45597575
2025-10-15T14:45:40Z	Mandatory mention of Raquel Meyers&#x27; amazing Petscii art:https:&#x2F;&#x2F;www.raquelmeyers.com&#x2F;	https://news.ycombinator.com/item?id=45544500
